,payment_id,payment_date,customer_id,employee_id,product_id
1974,473681766,2021-12-08,2606591,644528,1VA01581NA
1975,777236993,2021-03-26,8542191,735359,1VA02153HO
1976,615362093,2023-03-27,7947748,298776,1AO0167TR
1977,590703797,2023-04-28,9402328,355286,1VA02142HO
1978,908209849,2021-10-13,3015047,778748,4VA465XA
1979,981212863,2022-12-14,7379898,430863,1VA01997XT
1980,557478124,2023-02-18,2343177,939492,3VA1314BE
1981,120680544,2023-05-20,3016036,983175,1VA01961XT
1982,567911218,2021-10-17,4140922,640413,1VA01799XT
1983,695896605,2020-11-10,7756100,729744,1VA02140XT
1984,582795395,2022-08-24,1007704,526642,4VA1386NA
1985,595968382,2022-05-23,514954,314327,9VA474DO
1986,611736723,2020-10-26,6519279,479148,1VA01890VA
1987,737441643,2023-04-23,1914499,99941,1VA01960DO
1988,524879779,2022-10-16,3834684,804465,1VA01879TI
1989,700599265,2022-10-19,6120863,727937,10VA218XA
1990,831235218,2021-12-20,3095052,644528,5VA775BE
1991,649364451,2021-07-06,7313112,302863,1VA01948XT
1992,490685013,2020-09-06,9494872,541152,1VA01940HO
1993,314379116,2022-01-05,5396204,13388,1VA02131XT
1994,836484174,2022-05-23,8740534,114237,1VA01910BE
1995,99183042,2021-11-26,703680,965516,1VA01851XL
1996,716491752,2021-02-16,7637203,278039,3VA01829DO
1997,771460452,2023-02-27,673739,123417,1VA02126HO
1998,39152664,2022-08-05,2422606,114237,1VA02155XT
1999,158713817,2023-03-15,3220386,570491,1VA01789CA
